reclat,reclon
42.93439, -78.87261,
42.93440, -78.87257,
42.93441, -78.87252,
42.93440, -78.87247,
42.93441, -78.87243,
42.93443, -78.87239,
42.93446, -78.87236,
42.93448, -78.87232,
42.93449, -78.87229,
42.93450, -78.87225,
42.93449, -78.87221,
42.93446, -78.87218,
42.93443, -78.87216,
42.93439, -78.87216,
42.93436, -78.87218,
42.93433, -78.87221,
42.93432, -78.87226,
42.93431, -78.87231,
42.93431, -78.87236,
42.93433, -78.87241,
42.93436, -78.87243,
42.93439, -78.87244,
42.93443, -78.87242,
42.93446, -78.87239,
42.93449, -78.87237,
42.93452, -78.87236,
42.93455, -78.87236,
42.93459, -78.87237,
42.93462, -78.87238,
42.93466, -78.87239,
42.93468, -78.87241,
42.93471, -78.87241,
42.93473, -78.87241,
42.93476, -78.87240,
42.93479, -78.87238,
42.93482, -78.87236,
42.93485, -78.87236,
42.93488, -78.87237,
42.93491, -78.87240,
42.93492, -78.87244,
42.93492, -78.87248,
42.93492, -78.87252,
42.93490, -78.87256,
42.93487, -78.87258,
42.93482, -78.87259,
42.93477, -78.87258,
42.93473, -78.87254,
42.93471, -78.87249,
42.93471, -78.87245,
42.93471, -78.87240,
42.93474, -78.87235,
42.93476, -78.87232,
42.93479, -78.87230,
42.93482, -78.87229,
42.93485, -78.87230,
42.93487, -78.87233,
42.93489, -78.87236,
42.93491, -78.87239,
42.93493, -78.87240,
42.93495, -78.87238,
42.93496, -78.87235,
42.93496, -78.87230,
42.93495, -78.87224,
42.93493, -78.87218,
42.93491, -78.87213,
42.93490, -78.87208,
42.93488, -78.87203,
42.93487, -78.87197,
42.93486, -78.87192,
42.93485, -78.87187,
42.93485, -78.87183,
42.93484, -78.87178,
42.93484, -78.87173,
42.93484, -78.87168,
42.93483, -78.87163,
42.93483, -78.87158,
42.93483, -78.87153,
42.93484, -78.87149,
42.93484, -78.87144,
42.93483, -78.87140,
42.93483, -78.87137,
42.93482, -78.87133,
42.93482, -78.87129,
42.93481, -78.87125,
42.93481, -78.87120,
42.93480, -78.87116,
42.93480, -78.87111,
42.93480, -78.87106,
42.93480, -78.87101,
42.93479, -78.87096,
42.93478, -78.87091,
42.93477, -78.87086,
42.93476, -78.87081,
42.93475, -78.87077,
42.93474, -78.87072,
42.93474, -78.87068,
42.93474, -78.87064,
42.93473, -78.87060,
42.93474, -78.87055,
42.93474, -78.87050,
42.93473, -78.87045,
42.93472, -78.87040,
42.93471, -78.87035,
42.93470, -78.87031,
42.93470, -78.87026,
42.93469, -78.87022,
42.93468, -78.87017,
42.93467, -78.87013,
42.93466, -78.87008,
42.93466, -78.87004,
42.93466, -78.86999,
42.93465, -78.86994,
42.93465, -78.86989,
42.93465, -78.86985,
42.93464, -78.86980,
42.93463, -78.86975,
42.93463, -78.86970,
42.93463, -78.86966,
42.93463, -78.86961,
42.93462, -78.86956,
42.93462, -78.86952,
42.93463, -78.86947,
42.93463, -78.86942,
42.93463, -78.86938,
42.93464, -78.86934,
42.93465, -78.86928,
42.93466, -78.86923,
42.93466, -78.86918,
42.93467, -78.86914,
42.93467, -78.86909,
42.93467, -78.86905,
42.93467, -78.86900,
42.93467, -78.86894,
42.93467, -78.86890,
42.93467, -78.86885,
42.93467, -78.86881,
42.93468, -78.86877,
42.93468, -78.86874,
42.93469, -78.86870,
42.93469, -78.86866,
42.93468, -78.86861,
42.93468, -78.86857,
42.93467, -78.86852,
42.93467, -78.86847,
42.93466, -78.86841,
42.93466, -78.86836,
42.93467, -78.86830,
42.93467, -78.86825,
42.93467, -78.86820,
42.93467, -78.86815,
42.93468, -78.86810,
42.93468, -78.86805,
42.93468, -78.86800,
42.93468, -78.86795,
42.93468, -78.86790,
42.93469, -78.86785,
42.93469, -78.86780,
42.93470, -78.86775,
42.93471, -78.86771,
42.93472, -78.86767,
42.93473, -78.86763,
42.93473, -78.86759,
42.93474, -78.86755,
42.93474, -78.86750,
42.93475, -78.86745,
42.93475, -78.86740,
42.93476, -78.86735,
42.93477, -78.86730,
42.93478, -78.86726,
42.93480, -78.86722,
42.93482, -78.86718,
42.93485, -78.86715,
42.93487, -78.86712,
42.93490, -78.86708,
42.93493, -78.86705,
42.93495, -78.86701,
42.93497, -78.86698,
42.93500, -78.86695,
42.93503, -78.86691,
42.93506, -78.86688,
42.93509, -78.86686,
42.93511, -78.86683,
42.93513, -78.86680,
42.93516, -78.86677,
42.93518, -78.86674,
42.93518, -78.86670,
42.93517, -78.86666,
42.93514, -78.86663,
42.93509, -78.86661,
42.93505, -78.86660,
42.93500, -78.86660,
42.93495, -78.86661,
42.93491, -78.86661,
42.93487, -78.86662,
42.93483, -78.86662,
42.93479, -78.86662,
42.93474, -78.86662,
42.93470, -78.86662,
42.93466, -78.86662,
42.93462, -78.86662,
42.93459, -78.86662,
42.93455, -78.86662,
42.93452, -78.86662,
42.93449, -78.86661,
42.93445, -78.86661,
42.93442, -78.86660,
42.93438, -78.86658,
42.93434, -78.86655,
42.93431, -78.86652,
42.93427, -78.86648,
42.93425, -78.86643,
42.93424, -78.86638,
42.93423, -78.86633,
42.93424, -78.86628,
42.93424, -78.86623,
42.93425, -78.86618,
42.93426, -78.86613,
42.93426, -78.86608,
42.93427, -78.86604,
42.93427, -78.86599,
42.93428, -78.86594,
42.93428, -78.86589,
42.93429, -78.86584,
42.93429, -78.86579,
42.93430, -78.86575,
42.93430, -78.86570,
42.93431, -78.86565,
42.93432, -78.86560,
42.93432, -78.86555,
42.93432, -78.86550,
42.93432, -78.86545,
42.93431, -78.86540,
42.93430, -78.86535,
42.93431, -78.86530,
42.93431, -78.86525,
42.93432, -78.86520,
42.93433, -78.86515,
42.93435, -78.86510,
42.93437, -78.86506,
42.93438, -78.86502,
42.93440, -78.86498,
42.93442, -78.86494,
42.93445, -78.86490,
42.93447, -78.86486,
42.93450, -78.86482,
42.93452, -78.86479,
42.93455, -78.86476,
42.93458, -78.86473,
42.93461, -78.86469,
42.93463, -78.86465,
42.93466, -78.86462,
42.93468, -78.86458,
42.93471, -78.86455,
42.93473, -78.86452,
42.93475, -78.86450,
42.93477, -78.86447,
42.93479, -78.86443,
42.93480, -78.86439,
42.93480, -78.86435,
42.93480, -78.86431,
42.93479, -78.86428,
42.93477, -78.86425,
42.93474, -78.86422,
42.93471, -78.86419,
42.93467, -78.86418,
42.93462, -78.86417,
42.93458, -78.86418,
42.93454, -78.86417,
42.93450, -78.86417,
42.93446, -78.86415,
42.93441, -78.86414,
42.93437, -78.86412,
42.93434, -78.86409,
42.93431, -78.86406,
42.93427, -78.86403,
42.93425, -78.86399,
42.93422, -78.86395,
42.93420, -78.86391,
42.93418, -78.86386,
42.93417, -78.86381,
42.93416, -78.86376,
42.93415, -78.86371,
42.93415, -78.86365,
42.93414, -78.86361,
42.93414, -78.86356,
42.93413, -78.86351,
42.93412, -78.86346,
42.93411, -78.86342,
42.93411, -78.86337,
42.93410, -78.86333,
42.93409, -78.86328,
42.93407, -78.86323,
42.93406, -78.86318,
42.93405, -78.86313,
42.93404, -78.86309,
42.93403, -78.86304,
42.93403, -78.86299,
42.93402, -78.86295,
42.93401, -78.86290,
42.93401, -78.86285,
42.93400, -78.86281,
42.93400, -78.86276,
42.93400, -78.86271,
42.93400, -78.86266,
42.93400, -78.86262,
42.93401, -78.86257,
42.93401, -78.86251,
42.93401, -78.86245,
42.93402, -78.86239,
42.93402, -78.86234,
42.93403, -78.86230,
42.93404, -78.86225,
42.93405, -78.86220,
42.93406, -78.86215,
42.93407, -78.86209,
42.93408, -78.86204,
42.93409, -78.86199,
42.93409, -78.86195,
42.93410, -78.86190,
42.93411, -78.86186,
42.93412, -78.86182,
42.93413, -78.86178,
42.93414, -78.86173,
42.93415, -78.86169,
42.93416, -78.86164,
42.93417, -78.86159,
42.93417, -78.86154,
42.93417, -78.86150,
42.93417, -78.86146,
42.93417, -78.86141,
42.93417, -78.86137,
42.93417, -78.86132,
42.93416, -78.86127,
42.93416, -78.86123,
42.93416, -78.86118,
42.93416, -78.86113,
42.93417, -78.86109,
42.93417, -78.86104,
42.93417, -78.86099,
42.93418, -78.86094,
42.93418, -78.86089,
42.93418, -78.86085,
42.93418, -78.86080,
42.93418, -78.86075,
42.93417, -78.86070,
42.93417, -78.86065,
42.93417, -78.86061,
42.93416, -78.86056,
42.93416, -78.86050,
42.93415, -78.86046,
42.93415, -78.86042,
42.93414, -78.86037,
42.93413, -78.86033,
42.93412, -78.86028,
42.93411, -78.86024,
42.93411, -78.86019,
42.93410, -78.86015,
42.93409, -78.86011,
42.93409, -78.86007,
42.93408, -78.86003,
42.93407, -78.85998,
42.93405, -78.85993,
42.93404, -78.85989,
42.93403, -78.85984,
42.93402, -78.85979,
42.93401, -78.85975,
42.93400, -78.85970,
42.93399, -78.85966,
42.93399, -78.85961,
42.93398, -78.85957,
42.93398, -78.85952,
42.93397, -78.85947,
42.93396, -78.85942,
42.93395, -78.85937,
42.93394, -78.85933,
42.93393, -78.85928,
42.93391, -78.85924,
42.93388, -78.85920,
42.93387, -78.85916,
42.93385, -78.85912,
42.93383, -78.85908,
42.93381, -78.85903,
42.93380, -78.85899,
42.93379, -78.85894,
42.93377, -78.85890,
42.93376, -78.85886,
42.93375, -78.85882,
42.93375, -78.85878,
42.93374, -78.85874,
42.93373, -78.85870,
42.93371, -78.85865,
42.93370, -78.85861,
42.93368, -78.85857,
42.93366, -78.85853,
42.93364, -78.85849,
42.93362, -78.85845,
42.93360, -78.85841,
42.93358, -78.85837,
42.93356, -78.85833,
42.93354, -78.85830,
42.93352, -78.85826,
42.93349, -78.85822,
42.93347, -78.85819,
42.93345, -78.85815,
42.93342, -78.85811,
42.93340, -78.85807,
42.93338, -78.85802,
42.93337, -78.85798,
42.93335, -78.85794,
42.93333, -78.85790,
42.93331, -78.85786,
42.93329, -78.85782,
42.93327, -78.85778,
42.93325, -78.85774,
42.93322, -78.85770,
42.93320, -78.85767,
42.93318, -78.85764,
42.93315, -78.85760,
42.93312, -78.85757,
42.93310, -78.85754,
42.93307, -78.85751,
42.93304, -78.85747,
42.93302, -78.85744,
42.93300, -78.85741,
42.93298, -78.85738,
42.93296, -78.85735,
42.93294, -78.85731,
42.93292, -78.85727,
42.93289, -78.85723,
42.93287, -78.85719,
42.93284, -78.85715,
42.93282, -78.85712,
42.93280, -78.85708,
42.93278, -78.85705,
42.93276, -78.85701,
42.93274, -78.85698,
42.93271, -78.85695,
42.93269, -78.85692,
42.93267, -78.85689,
42.93265, -78.85685,
42.93263, -78.85682,
42.93260, -78.85679,
42.93258, -78.85676,
42.93256, -78.85673,
42.93253, -78.85670,
42.93251, -78.85667,
42.93248, -78.85664,
42.93245, -78.85661,
42.93243, -78.85658,
42.93240, -78.85655,
42.93237, -78.85651,
42.93235, -78.85648,
42.93232, -78.85645,
42.93230, -78.85642,
42.93228, -78.85638,
42.93226, -78.85634,
42.93224, -78.85630,
42.93223, -78.85627,
42.93221, -78.85623,
42.93219, -78.85619,
42.93218, -78.85616,
42.93217, -78.85612,
42.93215, -78.85609,
42.93214, -78.85605,
42.93212, -78.85601,
42.93211, -78.85597,
42.93210, -78.85593,
42.93210, -78.85588,
42.93209, -78.85583,
42.93209, -78.85578,
42.93210, -78.85573,
42.93210, -78.85568,
42.93210, -78.85562,
42.93211, -78.85556,
42.93212, -78.85551,
42.93213, -78.85547,
42.93214, -78.85544,
42.93216, -78.85540,
42.93218, -78.85535,
42.93219, -78.85531,
42.93220, -78.85527,
42.93221, -78.85522,
42.93223, -78.85518,
42.93226, -78.85514,
42.93228, -78.85510,
42.93230, -78.85507,
42.93232, -78.85504,
42.93235, -78.85501,
42.93238, -78.85497,
42.93241, -78.85495,
42.93245, -78.85493,
42.93249, -78.85491,
42.93253, -78.85489,
42.93256, -78.85488,
42.93260, -78.85486,
42.93264, -78.85485,
42.93267, -78.85483,
42.93271, -78.85481,
42.93275, -78.85479,
42.93278, -78.85478,
42.93283, -78.85477,
42.93287, -78.85476,
42.93291, -78.85475,
42.93295, -78.85473,
42.93299, -78.85472,
42.93302, -78.85470,
42.93305, -78.85468,
42.93308, -78.85467,
42.93310, -78.85465,
42.93313, -78.85463,
42.93316, -78.85461,
42.93319, -78.85459,
42.93323, -78.85457,
42.93327, -78.85455,
42.93332, -78.85453,
42.93336, -78.85451,
42.93339, -78.85449,
42.93342, -78.85448,
42.93345, -78.85446,
42.93349, -78.85443,
42.93352, -78.85440,
42.93354, -78.85438,
42.93356, -78.85435,
42.93359, -78.85432,
42.93361, -78.85428,
42.93364, -78.85424,
42.93366, -78.85421,
42.93368, -78.85417,
42.93370, -78.85413,
42.93372, -78.85409,
42.93375, -78.85405,
42.93377, -78.85402,
42.93379, -78.85398,
42.93381, -78.85395,
42.93383, -78.85391,
42.93384, -78.85387,
42.93385, -78.85383,
42.93387, -78.85378,
42.93388, -78.85374,
42.93390, -78.85370,
42.93393, -78.85366,
42.93395, -78.85362,
42.93397, -78.85358,
42.93399, -78.85354,
42.93401, -78.85350,
42.93403, -78.85346,
42.93404, -78.85341,
42.93406, -78.85337,
42.93407, -78.85333,
42.93409, -78.85329,
42.93410, -78.85324,
42.93412, -78.85320,
42.93413, -78.85316,
42.93415, -78.85312,
42.93417, -78.85308,
42.93419, -78.85303,
42.93420, -78.85298,
42.93421, -78.85293,
42.93423, -78.85290,
42.93426, -78.85286,
42.93429, -78.85283,
42.93432, -78.85280,
42.93434, -78.85276,
42.93436, -78.85273,
42.93439, -78.85269,
42.93441, -78.85266,
42.93444, -78.85263,
42.93447, -78.85260,
42.93450, -78.85258,
42.93453, -78.85256,
42.93456, -78.85254,
42.93460, -78.85252,
42.93463, -78.85250,
42.93467, -78.85248,
42.93471, -78.85246,
42.93474, -78.85245,
42.93477, -78.85244,
42.93480, -78.85242,
42.93483, -78.85240,
42.93486, -78.85239,
42.93490, -78.85238,
42.93494, -78.85237,
42.93498, -78.85236,
42.93502, -78.85236,
42.93506, -78.85234,
42.93510, -78.85233,
42.93513, -78.85232,
42.93517, -78.85231,
42.93521, -78.85229,
42.93524, -78.85229,
42.93528, -78.85228,
42.93531, -78.85228,
42.93533, -78.85227,
42.93537, -78.85226,
42.93540, -78.85225,
42.93544, -78.85225,
42.93547, -78.85224,
42.93551, -78.85224,
42.93554, -78.85224,
42.93558, -78.85224,
42.93561, -78.85224,
42.93564, -78.85225,
42.93568, -78.85225,
42.93571, -78.85225,
42.93575, -78.85224,
42.93578, -78.85224,
42.93582, -78.85224,
42.93586, -78.85224,
42.93589, -78.85224,
42.93592, -78.85224,
42.93596, -78.85224,
42.93600, -78.85223,
42.93605, -78.85221,
42.93608, -78.85220,
42.93611, -78.85220,
42.93614, -78.85220,
42.93617, -78.85221,
42.93621, -78.85222,
42.93624, -78.85224,
42.93627, -78.85226,
42.93630, -78.85227,
42.93632, -78.85228,
42.93636, -78.85230,
42.93639, -78.85231,
42.93643, -78.85231,
42.93646, -78.85232,
42.93649, -78.85232,
42.93652, -78.85232,
42.93655, -78.85233,
42.93659, -78.85233,
42.93662, -78.85234,
42.93665, -78.85234,
42.93668, -78.85235,
42.93671, -78.85236,
42.93674, -78.85238,
42.93678, -78.85240,
42.93681, -78.85242,
42.93684, -78.85243,
42.93688, -78.85244,
42.93692, -78.85246,
42.93696, -78.85247,
42.93699, -78.85248,
42.93703, -78.85250,
42.93706, -78.85252,
42.93709, -78.85253,
42.93712, -78.85254,
42.93716, -78.85255,
42.93719, -78.85255,
42.93723, -78.85255,
42.93726, -78.85256,
42.93729, -78.85258,
42.93732, -78.85261,
42.93735, -78.85263,
42.93738, -78.85266,
42.93741, -78.85268,
42.93744, -78.85270,
42.93747, -78.85273,
42.93750, -78.85275,
42.93753, -78.85278,
42.93756, -78.85281,
42.93759, -78.85284,
42.93762, -78.85286,
42.93765, -78.85289,
42.93768, -78.85292,
42.93771, -78.85295,
42.93774, -78.85298,
42.93777, -78.85301,
42.93779, -78.85304,
42.93781, -78.85308,
42.93783, -78.85312,
42.93785, -78.85316,
42.93788, -78.85319,
42.93790, -78.85323,
42.93793, -78.85326,
42.93795, -78.85330,
42.93798, -78.85333,
42.93800, -78.85337,
42.93802, -78.85341,
42.93804, -78.85345,
42.93806, -78.85349,
42.93808, -78.85353,
42.93810, -78.85357,
42.93811, -78.85361,
42.93813, -78.85365,
42.93814, -78.85370,
42.93816, -78.85374,
42.93817, -78.85379,
42.93819, -78.85383,
42.93821, -78.85388,
42.93823, -78.85392,
42.93824, -78.85397,
42.93826, -78.85401,
42.93827, -78.85406,
42.93828, -78.85409,
42.93829, -78.85413,
42.93830, -78.85417,
42.93832, -78.85421,
42.93833, -78.85426,
42.93834, -78.85431,
42.93835, -78.85436,
42.93835, -78.85441,
42.93835, -78.85446,
42.93835, -78.85451,
42.93836, -78.85456,
42.93837, -78.85461,
42.93839, -78.85466,
42.93841, -78.85470,
42.93843, -78.85475,
42.93844, -78.85480,
42.93846, -78.85484,
42.93848, -78.85489,
42.93850, -78.85492,
42.93853, -78.85495,
42.93855, -78.85497,
42.93858, -78.85499,
42.93860, -78.85503,
42.93862, -78.85506,
42.93864, -78.85510,
42.93866, -78.85513,
42.93868, -78.85517,
42.93870, -78.85521,
42.93872, -78.85524,
42.93874, -78.85528,
42.93876, -78.85532,
42.93878, -78.85535,
42.93881, -78.85539,
42.93884, -78.85542,
42.93887, -78.85544,
42.93890, -78.85547,
42.93893, -78.85549,
42.93897, -78.85552,
42.93899, -78.85555,
42.93902, -78.85558,
42.93905, -78.85560,
42.93908, -78.85564,
42.93911, -78.85566,
42.93913, -78.85569,
42.93916, -78.85571,
42.93918, -78.85573,
42.93921, -78.85576,
42.93924, -78.85579,
42.93926, -78.85582,
42.93929, -78.85585,
42.93932, -78.85589,
42.93935, -78.85592,
42.93938, -78.85595,
42.93941, -78.85598,
42.93944, -78.85601,
42.93947, -78.85603,
42.93950, -78.85606,
42.93953, -78.85609,
42.93955, -78.85613,
42.93958, -78.85616,
42.93960, -78.85620,
42.93963, -78.85624,
42.93965, -78.85628,
42.93966, -78.85632,
42.93968, -78.85636,
42.93970, -78.85640,
42.93972, -78.85645,
42.93973, -78.85649,
42.93975, -78.85654,
42.93977, -78.85658,
42.93978, -78.85662,
42.93980, -78.85667,
42.93981, -78.85671,
42.93982, -78.85676,
42.93983, -78.85681,
42.93984, -78.85686,
42.93985, -78.85690,
42.93986, -78.85695,
42.93987, -78.85700,
42.93988, -78.85706,
42.93988, -78.85711,
42.93989, -78.85716,
42.93990, -78.85721,
42.93990, -78.85726,
42.93991, -78.85731,
42.93991, -78.85735,
42.93992, -78.85740,
42.93992, -78.85745,
42.93992, -78.85751,
42.93992, -78.85756,
42.93992, -78.85761,
42.93992, -78.85765,
42.93993, -78.85770,
42.93993, -78.85774,
42.93992, -78.85779,
42.93992, -78.85784,
42.93992, -78.85789,
42.93991, -78.85795,
42.93991, -78.85800,
42.93991, -78.85804,
42.93990, -78.85807,
42.93989, -78.85811,
42.93988, -78.85815,
42.93987, -78.85819,
42.93987, -78.85823,
42.93986, -78.85827,
42.93985, -78.85832,
42.93984, -78.85836,
42.93983, -78.85841,
42.93982, -78.85846,
42.93981, -78.85851,
42.93980, -78.85856,
42.93979, -78.85860,
42.93977, -78.85865,
42.93975, -78.85869,
42.93973, -78.85874,
42.93971, -78.85879,
42.93969, -78.85883,
42.93966, -78.85887,
42.93964, -78.85892,
42.93962, -78.85897,
42.93961, -78.85901,
42.93959, -78.85905,
42.93957, -78.85908,
42.93954, -78.85912,
42.93952, -78.85916,
42.93949, -78.85920,
42.93947, -78.85923,
42.93945, -78.85926,
42.93943, -78.85929,
42.93939, -78.85931,
42.93936, -78.85934,
42.93933, -78.85937,
42.93930, -78.85941,
42.93927, -78.85945,
42.93925, -78.85949,
42.93922, -78.85953,
42.93920, -78.85957,
42.93918, -78.85961,
42.93916, -78.85965,
42.93914, -78.85969,
42.93912, -78.85973,
42.93910, -78.85978,
42.93907, -78.85982,
42.93904, -78.85987,
42.93901, -78.85990,
42.93899, -78.85994,
42.93897, -78.85997,
42.93894, -78.86001,
42.93891, -78.86005,
42.93888, -78.86008,
42.93885, -78.86011,
42.93882, -78.86014,
42.93879, -78.86017,
42.93877, -78.86020,
42.93874, -78.86023,
42.93872, -78.86026,
42.93870, -78.86030,
42.93867, -78.86033,
42.93865, -78.86037,
42.93862, -78.86040,
42.93860, -78.86043,
42.93857, -78.86046,
42.93854, -78.86049,
42.93851, -78.86051,
42.93849, -78.86054,
42.93846, -78.86057,
42.93843, -78.86060,
42.93840, -78.86064,
42.93837, -78.86067,
42.93834, -78.86069,
42.93831, -78.86071,
42.93828, -78.86073,
42.93826, -78.86076,
42.93823, -78.86078,
42.93820, -78.86080,
42.93818, -78.86083,
42.93815, -78.86086,
42.93813, -78.86089,
42.93810, -78.86092,
42.93808, -78.86096,
42.93806, -78.86100,
42.93803, -78.86103,
42.93801, -78.86107,
42.93799, -78.86111,
42.93797, -78.86114,
42.93795, -78.86118,
42.93793, -78.86121,
42.93791, -78.86125,
42.93788, -78.86129,
42.93786, -78.86133,
42.93784, -78.86137,
42.93781, -78.86141,
42.93778, -78.86145,
42.93775, -78.86149,
42.93772, -78.86152,
42.93769, -78.86156,
42.93767, -78.86159,
42.93765, -78.86164,
42.93763, -78.86167,
42.93761, -78.86170,
42.93759, -78.86173,
42.93758, -78.86176,
42.93756, -78.86179,
42.93754, -78.86182,
42.93752, -78.86186,
42.93750, -78.86189,
42.93748, -78.86193,
42.93746, -78.86197,
42.93744, -78.86201,
42.93742, -78.86204,
42.93740, -78.86207,
42.93737, -78.86211,
42.93735, -78.86215,
42.93732, -78.86218,
42.93730, -78.86222,
42.93727, -78.86225,
42.93725, -78.86228,
42.93723, -78.86232,
42.93720, -78.86236,
42.93719, -78.86240,
42.93717, -78.86244,
42.93715, -78.86248,
42.93712, -78.86250,
42.93710, -78.86252,
42.93707, -78.86255,
42.93705, -78.86258,
42.93703, -78.86261,
42.93701, -78.86264,
42.93699, -78.86268,
42.93697, -78.86271,
42.93695, -78.86275,
42.93692, -78.86277,
42.93689, -78.86281,
42.93686, -78.86283,
42.93683, -78.86286,
42.93680, -78.86289,
42.93677, -78.86291,
42.93673, -78.86294,
42.93670, -78.86297,
42.93667, -78.86299,
42.93664, -78.86302,
42.93661, -78.86305,
42.93658, -78.86307,
42.93654, -78.86310,
42.93650, -78.86312,
42.93646, -78.86314,
42.93643, -78.86316,
42.93640, -78.86317,
42.93636, -78.86319,
42.93633, -78.86321,
42.93630, -78.86322,
42.93626, -78.86324,
42.93623, -78.86325,
42.93620, -78.86327,
42.93616, -78.86330,
42.93613, -78.86332,
42.93609, -78.86335,
42.93606, -78.86337,
42.93603, -78.86339,
42.93600, -78.86341,
42.93597, -78.86343,
42.93594, -78.86344,
42.93591, -78.86346,
42.93588, -78.86347,
42.93585, -78.86348,
42.93581, -78.86350,
42.93578, -78.86351,
42.93575, -78.86352,
42.93573, -78.86353,
42.93570, -78.86355,
42.93567, -78.86356,
42.93563, -78.86357,
42.93560, -78.86358,
42.93557, -78.86360,
42.93554, -78.86361,
42.93552, -78.86363,
42.93549, -78.86366,
42.93545, -78.86368,
42.93541, -78.86371,
42.93538, -78.86374,
42.93534, -78.86376,
42.93532, -78.86379,
42.93529, -78.86382,
